2018-06-07 21:55:38,166 INFO ,East,RandomForestRegressor,0.39,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:38,416 INFO ,West,RandomForestRegressor,0.40,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:38,660 INFO ,Midcon,RandomForestRegressor,0.33,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:38,903 INFO ,North,RandomForestRegressor,0.34,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:39,150 INFO ,East,RandomForestRegressor,0.35,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling15
2018-06-07 21:55:39,401 INFO ,West,RandomForestRegressor,0.39,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling15
2018-06-07 21:55:39,646 INFO ,Midcon,RandomForestRegressor,0.37,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling15
2018-06-07 21:55:39,888 INFO ,North,RandomForestRegressor,0.35,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling15
2018-06-07 21:55:40,134 INFO ,East,RandomForestRegressor,0.39,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling30
2018-06-07 21:55:40,410 INFO ,West,RandomForestRegressor,0.41,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling30
2018-06-07 21:55:40,654 INFO ,Midcon,RandomForestRegressor,0.28,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling30
2018-06-07 21:55:40,898 INFO ,North,RandomForestRegressor,0.34,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling30
2018-06-07 21:55:41,142 INFO ,East,RandomForestRegressor,0.38,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:41,392 INFO ,West,RandomForestRegressor,0.44,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:41,635 INFO ,Midcon,RandomForestRegressor,0.35,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:41,949 INFO ,North,RandomForestRegressor,0.37,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:42,268 INFO ,East,RandomForestRegressor,0.36,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling7,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:42,593 INFO ,West,RandomForestRegressor,0.42,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling7,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:42,919 INFO ,Midcon,RandomForestRegressor,0.36,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling7,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:43,239 INFO ,North,RandomForestRegressor,0.37,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling7,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:43,567 INFO ,East,RandomForestRegressor,0.39,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:43,894 INFO ,West,RandomForestRegressor,0.39,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:44,224 INFO ,Midcon,RandomForestRegressor,0.34,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:44,542 INFO ,North,RandomForestRegressor,0.34,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:44,860 INFO ,East,RandomForestRegressor,0.37,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:45,188 INFO ,West,RandomForestRegressor,0.40,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:45,507 INFO ,Midcon,RandomForestRegressor,0.39,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:45,807 INFO ,North,RandomForestRegressor,0.39,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:46,086 INFO ,East,RandomForestRegressor,0.40,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:46,376 INFO ,West,RandomForestRegressor,0.44,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:46,652 INFO ,Midcon,RandomForestRegressor,0.29,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:46,927 INFO ,North,RandomForestRegressor,0.33,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:47,225 INFO ,East,RandomForestRegressor,0.39,1,WeekDay,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:47,506 INFO ,West,RandomForestRegressor,0.44,1,WeekDay,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:47,780 INFO ,Midcon,RandomForestRegressor,0.35,1,WeekDay,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:48,056 INFO ,North,RandomForestRegressor,0.37,1,WeekDay,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:48,332 INFO ,East,RandomForestRegressor,0.38,1,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:48,614 INFO ,West,RandomForestRegressor,0.43,1,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:48,913 INFO ,Midcon,RandomForestRegressor,0.34,1,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:49,185 INFO ,North,RandomForestRegressor,0.37,1,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:49,460 INFO ,East,RandomForestRegressor,0.35,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling7
2018-06-07 21:55:49,736 INFO ,West,RandomForestRegressor,0.43,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling7
2018-06-07 21:55:49,978 INFO ,Midcon,RandomForestRegressor,0.34,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling7
2018-06-07 21:55:50,220 INFO ,North,RandomForestRegressor,0.37,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling7
2018-06-07 21:55:50,465 INFO ,East,RandomForestRegressor,0.39,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling15
2018-06-07 21:55:50,711 INFO ,West,RandomForestRegressor,0.46,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling15
2018-06-07 21:55:50,954 INFO ,Midcon,RandomForestRegressor,0.30,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling15
2018-06-07 21:55:51,195 INFO ,North,RandomForestRegressor,0.35,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling15
2018-06-07 21:55:51,440 INFO ,East,RandomForestRegressor,0.40,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling30
2018-06-07 21:55:51,700 INFO ,West,RandomForestRegressor,0.41,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling30
2018-06-07 21:55:51,942 INFO ,Midcon,RandomForestRegressor,0.35,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling30
2018-06-07 21:55:52,193 INFO ,North,RandomForestRegressor,0.35,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling30
2018-06-07 21:55:52,442 INFO ,East,RandomForestRegressor,0.38,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling7,event_Observation_Rolling15
2018-06-07 21:55:52,706 INFO ,West,RandomForestRegressor,0.39,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling7,event_Observation_Rolling15
2018-06-07 21:55:52,955 INFO ,Midcon,RandomForestRegressor,0.30,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling7,event_Observation_Rolling15
2018-06-07 21:55:53,197 INFO ,North,RandomForestRegressor,0.38,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling7,event_Observation_Rolling15
2018-06-07 21:55:53,441 INFO ,East,RandomForestRegressor,0.35,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling7,event_Observation_Rolling30
2018-06-07 21:55:53,690 INFO ,West,RandomForestRegressor,0.42,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling7,event_Observation_Rolling30
2018-06-07 21:55:53,969 INFO ,Midcon,RandomForestRegressor,0.34,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling7,event_Observation_Rolling30
2018-06-07 21:55:54,247 INFO ,North,RandomForestRegressor,0.36,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling7,event_Observation_Rolling30
2018-06-07 21:55:54,538 INFO ,East,RandomForestRegressor,0.38,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:54,814 INFO ,West,RandomForestRegressor,0.40,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:55,092 INFO ,Midcon,RandomForestRegressor,0.29,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:55,367 INFO ,North,RandomForestRegressor,0.35,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Incident_Rolling30,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:55,645 INFO ,East,RandomForestRegressor,0.36,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling15
2018-06-07 21:55:55,928 INFO ,West,RandomForestRegressor,0.44,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling15
2018-06-07 21:55:56,207 INFO ,Midcon,RandomForestRegressor,0.36,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling15
2018-06-07 21:55:56,482 INFO ,North,RandomForestRegressor,0.34,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling15
2018-06-07 21:55:56,770 INFO ,East,RandomForestRegressor,0.37,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling30
2018-06-07 21:55:57,049 INFO ,West,RandomForestRegressor,0.39,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling30
2018-06-07 21:55:57,329 INFO ,Midcon,RandomForestRegressor,0.27,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling30
2018-06-07 21:55:57,608 INFO ,North,RandomForestRegressor,0.35,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling30
2018-06-07 21:55:57,875 INFO ,East,RandomForestRegressor,0.35,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Observation_Rolling3,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:58,127 INFO ,West,RandomForestRegressor,0.39,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Observation_Rolling3,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:58,370 INFO ,Midcon,RandomForestRegressor,0.29,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Observation_Rolling3,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:58,617 INFO ,North,RandomForestRegressor,0.33,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Observation_Rolling3,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:58,862 INFO ,East,RandomForestRegressor,0.41,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Observation_Rolling7,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:59,118 INFO ,West,RandomForestRegressor,0.40,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Observation_Rolling7,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:59,361 INFO ,Midcon,RandomForestRegressor,0.36,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Observation_Rolling7,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:59,603 INFO ,North,RandomForestRegressor,0.38,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling15,event_Observation_Rolling7,event_Observation_Rolling15,event_Observation_Rolling30
2018-06-07 21:55:59,846 INFO ,East,RandomForestRegressor,0.40,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling15
2018-06-07 21:56:00,095 INFO ,West,RandomForestRegressor,0.37,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling15
2018-06-07 21:56:00,339 INFO ,Midcon,RandomForestRegressor,0.32,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling15
2018-06-07 21:56:00,585 INFO ,North,RandomForestRegressor,0.39,1,WeekDay,event_Incident_Rolling3,event_Incident_Rolling7,event_Incident_Rolling30,event_Observation_Rolling3,event_Observation_Rolling7,event_Observation_Rolling15
